sku,producto,handle,url,ancho_px,alto_px,formato,relacion_aspecto,megapixeles,n_imagenes_producto,productos_con_esta_imagen,alt_presente,imagen_repetida,clasificacion
OYL260416279,Juego de 4 llantas 20 pulgadas Audi – OYL260416279,oyl260416279-20-audi,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-073_e09d0e62-0cce-4372-9ed9-7b5b2c56862e.png,198,183,png,1.082,0.04,1,6,no,si,baja resolución
OYL260416280,Juego de 4 llantas 21 pulgadas Audi – OYL260416280,oyl260416280-21-audi,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-073_8fb21ff8-bc26-45b7-a3b8-b4dd145bdd0a.png,198,183,png,1.082,0.04,1,6,no,si,baja resolución
OYL260416281,Juego de 4 llantas 21 pulgadas Audi – OYL260416281,oyl260416281-21-audi,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-073_2e0a7a38-a81f-4c7f-b13a-5f985f3268f4.png,198,183,png,1.082,0.04,1,6,si,si,baja resolución
OYL260416282,Juego de 4 llantas 18 pulgadas BMW – OYL260416282,oyl260416282-18-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-074_a3f9f847-72de-4284-bb5b-26cc39f8a869.png,728,678,png,1.074,0.49,1,12,si,si,baja resolución
OYL260416283,Juego de 4 llantas 18 pulgadas BMW – OYL260416283,oyl260416283-18-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-074_09ec3487-74db-4680-aca9-d13d2795575f.png,728,678,png,1.074,0.49,1,12,si,si,baja resolución
OYL260416284,Juego de 4 llantas 18 pulgadas BMW – OYL260416284,oyl260416284-18-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-074_7274f44d-93be-4ce3-9c14-9d63b5ef19e4.png,728,678,png,1.074,0.49,1,12,no,si,baja resolución
OYL260416285,Juego de 4 llantas 18 pulgadas BMW – OYL260416285,oyl260416285-18-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-074_89b5b4c7-0934-40c1-9ace-373cfa8997f4.png,728,678,png,1.074,0.49,1,12,si,si,baja resolución
OYL260416286,Juego de 4 llantas 19 pulgadas BMW – OYL260416286,oyl260416286-19-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-074_d449e51c-e9ff-4da9-9d69-ae39f7abcdcb.png,728,678,png,1.074,0.49,1,12,si,si,baja resolución
OYL260416287,Juego de 4 llantas 19 pulgadas BMW – OYL260416287,oyl260416287-19-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-074_05f4dec7-24aa-4844-b14b-30ea358d7475.png,728,678,png,1.074,0.49,1,12,si,si,baja resolución
OYL260416288,Juego de 4 llantas 19 pulgadas BMW – OYL260416288,oyl260416288-19-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-074_8ffc30e9-86cb-4be9-91ed-7f39475c7029.png,728,678,png,1.074,0.49,1,12,si,si,baja resolución
OYL260416289,Juego de 4 llantas 19 pulgadas BMW – OYL260416289,oyl260416289-19-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-074_742a9421-9264-4903-8470-3a163b352a4b.png,728,678,png,1.074,0.49,1,12,si,si,baja resolución
OYL260416290,Juego de 4 llantas 20 pulgadas BMW – OYL260416290,oyl260416290-20-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-074_49652d20-0db4-44ea-99b5-08980fcafe8f.png,728,678,png,1.074,0.49,1,12,no,si,baja resolución
OYL260416291,Juego de 4 llantas 20 pulgadas BMW – OYL260416291,oyl260416291-20-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-074_e4f3dd5e-1311-406b-aec8-08fe6bf9eaf8.png,728,678,png,1.074,0.49,1,12,si,si,baja resolución
OYL260416292,Juego de 4 llantas 20 pulgadas BMW – OYL260416292,oyl260416292-20-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-074_e6ef3fd8-918e-4b5e-9f95-6c6be0785d61.png,728,678,png,1.074,0.49,1,12,si,si,baja resolución
OYL260416293,Juego de 4 llantas 20 pulgadas BMW – OYL260416293,oyl260416293-20-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-074_0d204286-a9a5-4245-b294-410c4f12e880.png,728,678,png,1.074,0.49,1,12,si,si,baja resolución
OYL260416294,Juego de 4 llantas 18 pulgadas Mercedes-Benz – OYL260416294,oyl260416294-18-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-075_2ac182cc-ec04-456a-8007-13aa67ab1864.jpg,192,190,jpg,1.011,0.04,1,3,no,si,baja resolución
OYL260416295,Juego de 4 llantas 19 pulgadas Mercedes-Benz – OYL260416295,oyl260416295-19-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-075_43315cad-9dd3-4f4d-b511-4f35892eb5fe.jpg,192,190,jpg,1.011,0.04,1,3,si,si,baja resolución
OYL260416296,Juego de 4 llantas 19 pulgadas Mercedes-Benz – OYL260416296,oyl260416296-19-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-075_7d7db778-9b5c-45f2-a460-e8e443ff31ff.jpg,192,190,jpg,1.011,0.04,1,3,si,si,baja resolución
OYL260416297,Juego de 4 llantas 18 pulgadas BMW – OYL260416297,oyl260416297-18-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-076_adbfb4f3-d332-4ca5-a333-0bd088b274ea.jpg,185,184,jpg,1.005,0.03,1,5,si,si,baja resolución
OYL260416298,Juego de 4 llantas 19 pulgadas BMW – OYL260416298,oyl260416298-19-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-076_e25dfb73-f84f-4a2c-a800-cd539b301f3c.jpg,185,184,jpg,1.005,0.03,1,5,si,si,baja resolución
OYL260416299,Juego de 4 llantas 19 pulgadas BMW – OYL260416299,oyl260416299-19-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-076_190f37c2-b77c-42a2-9f41-dc785f93239a.jpg,185,184,jpg,1.005,0.03,1,5,no,si,baja resolución
OYL260416300,Juego de 4 llantas 19 pulgadas BMW – OYL260416300,oyl260416300-19-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-076_e947fca0-b790-41ef-89bd-bb2bfc115de9.jpg,185,184,jpg,1.005,0.03,1,5,si,si,baja resolución
OYL260416301,Juego de 4 llantas 19 pulgadas BMW – OYL260416301,oyl260416301-19-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-076_0fcf61dd-aa75-4809-8a57-20188d8cc33e.jpg,185,184,jpg,1.005,0.03,1,5,si,si,baja resolución
OYL260416302,Juego de 4 llantas 18 pulgadas BMW – OYL260416302,oyl260416302-18-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-077_12d52515-f629-4675-ac46-ef4312caf6cb.png,217,205,png,1.059,0.04,1,4,no,si,baja resolución
OYL260416303,Juego de 4 llantas 19 pulgadas BMW – OYL260416303,oyl260416303-19-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-077_7c8c2668-6e22-4084-8040-ed8d1c6dbcbf.png,217,205,png,1.059,0.04,1,4,no,si,baja resolución
OYL260416304,Juego de 4 llantas 19 pulgadas BMW – OYL260416304,oyl260416304-19-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-077_99c379c7-ff66-48ad-810d-0bbe91f0e6a3.png,217,205,png,1.059,0.04,1,4,si,si,baja resolución
OYL260416305,Juego de 4 llantas 19 pulgadas BMW – OYL260416305,oyl260416305-19-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-077_9b450bc9-f200-4be5-94da-b4096920d243.png,217,205,png,1.059,0.04,1,4,si,si,baja resolución
OYL260416306,Juego de 4 llantas 18 pulgadas Mercedes-Benz – OYL260416306,oyl260416306-18-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-078_0748bd50-108b-429d-8c5d-ed797ae36922.png,202,189,png,1.069,0.04,1,3,si,si,baja resolución
OYL260416307,Juego de 4 llantas 19 pulgadas Mercedes-Benz – OYL260416307,oyl260416307-19-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-078_ca19adf9-5ccd-4212-9375-ce98147e4f6f.png,202,189,png,1.069,0.04,1,3,si,si,baja resolución
OYL260416308,Juego de 4 llantas 19 pulgadas Mercedes-Benz – OYL260416308,oyl260416308-19-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-078_0337ee3c-f89f-4a33-8b43-52df4c66c779.png,202,189,png,1.069,0.04,1,3,no,si,baja resolución
OYL260416309,Juego de 4 llantas 19 pulgadas BMW – OYL260416309,oyl260416309-19-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-079_518e1cca-a704-4c91-a813-0916261df862.png,178,172,png,1.035,0.03,1,5,si,si,baja resolución
OYL260416310,Juego de 4 llantas 19 pulgadas BMW – OYL260416310,oyl260416310-19-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-079_f900401a-3dda-4abf-b32a-f4913a59556e.png,178,172,png,1.035,0.03,1,5,si,si,baja resolución
OYL260416311,Juego de 4 llantas 19 pulgadas BMW – OYL260416311,oyl260416311-19-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-079_87da5195-81a1-48ee-879a-7a937fbc5ed7.png,178,172,png,1.035,0.03,1,5,no,si,baja resolución
OYL260416312,Juego de 4 llantas 19 pulgadas BMW – OYL260416312,oyl260416312-19-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-079_02aa3d30-4a3f-45f2-a559-df9d1e96126d.png,178,172,png,1.035,0.03,1,5,no,si,baja resolución
OYL260416313,Juego de 4 llantas 20 pulgadas BMW – OYL260416313,oyl260416313-20-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-079_040adc94-740b-40cd-8d6c-403dcf6b7b93.png,178,172,png,1.035,0.03,1,5,si,si,baja resolución
OYL260416314,Juego de 4 llantas 17 pulgadas BMW – OYL260416314,oyl260416314-17-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-080_5c2033cb-ab2f-4058-a67a-541daf7f4da9.png,207,192,png,1.078,0.04,1,1,si,no,baja resolución
OYL260416315,Juego de 4 llantas 18 pulgadas BMW – OYL260416315,oyl260416315-18-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-081_85db63ea-8ebc-4cc4-a4ed-1f4df47f4bd1.png,193,182,png,1.060,0.04,1,10,si,si,baja resolución
OYL260416316,Juego de 4 llantas 18 pulgadas BMW – OYL260416316,oyl260416316-18-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-081_d2c95960-8818-41f4-b27d-4bcba461f922.png,193,182,png,1.060,0.04,1,10,si,si,baja resolución
OYL260416317,Juego de 4 llantas 19 pulgadas BMW – OYL260416317,oyl260416317-19-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-081_633f8c92-36c8-4e35-a79d-d89b48d50a71.png,193,182,png,1.060,0.04,1,10,no,si,baja resolución
OYL260416318,Juego de 4 llantas 19 pulgadas BMW – OYL260416318,oyl260416318-19-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-081_9eaebf2d-aa6b-4bd6-ab37-0283e6108fd5.png,193,182,png,1.060,0.04,1,10,si,si,baja resolución
OYL260416319,Juego de 4 llantas 19 pulgadas BMW – OYL260416319,oyl260416319-19-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-081_02fef031-7c02-4350-a352-624ac68a89d3.png,193,182,png,1.060,0.04,1,10,si,si,baja resolución
OYL260416320,Juego de 4 llantas 19 pulgadas BMW – OYL260416320,oyl260416320-19-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-081_b72069be-4ee1-42b6-a921-eb4e4dfbb222.png,193,182,png,1.060,0.04,1,10,si,si,baja resolución
OYL260416321,Juego de 4 llantas 20 pulgadas BMW – OYL260416321,oyl260416321-20-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-081_0b129b24-0746-4d7b-9055-a6f0d67632f7.png,193,182,png,1.060,0.04,1,10,si,si,baja resolución
OYL260416322,Juego de 4 llantas 20 pulgadas BMW – OYL260416322,oyl260416322-20-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-081_be3224da-c140-434e-8a7c-ad52b8685561.png,193,182,png,1.060,0.04,1,10,si,si,baja resolución
OYL260416323,Juego de 4 llantas 20 pulgadas BMW – OYL260416323,oyl260416323-20-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-081_6718f0c7-9794-4f5d-8b20-69fac50a314f.png,193,182,png,1.060,0.04,1,10,si,si,baja resolución
OYL260416324,Juego de 4 llantas 20 pulgadas BMW – OYL260416324,oyl260416324-20-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-081_dbf910c1-11c6-42d9-924a-0432bb852c0e.png,193,182,png,1.060,0.04,1,10,si,si,baja resolución
OYL260416325,Juego de 4 llantas 20 pulgadas BMW – OYL260416325,oyl260416325-20-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-082_d2bb763b-7a12-4d59-8539-f92ad1094b0f.png,202,194,png,1.041,0.04,1,4,no,si,baja resolución
OYL260416326,Juego de 4 llantas 20 pulgadas BMW – OYL260416326,oyl260416326-20-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-082_61448db7-9f2d-4289-a02e-f6914e720e7f.png,202,194,png,1.041,0.04,1,4,si,si,baja resolución
OYL260416327,Juego de 4 llantas 20 pulgadas BMW – OYL260416327,oyl260416327-20-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-082_aec8cc4f-f153-4c61-8a21-8c7c2e1ec9ab.png,202,194,png,1.041,0.04,1,4,si,si,baja resolución
OYL260416328,Juego de 4 llantas 20 pulgadas BMW – OYL260416328,oyl260416328-20-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-082_1e16e412-1b15-46af-a3e8-debbee59536d.png,202,194,png,1.041,0.04,1,4,si,si,baja resolución
OYL260416329,Juego de 4 llantas 17 pulgadas Volkswagen – OYL260416329,oyl260416329-17-volkswagen,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-083_64c334a3-a73c-4179-8b42-559c84c7d424.png,190,181,png,1.050,0.03,1,3,si,si,baja resolución
OYL260416330,Juego de 4 llantas 19 pulgadas Volkswagen – OYL260416330,oyl260416330-19-volkswagen,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-083_efe47da5-34a6-4bad-97ca-24f5cd7c7e40.png,190,181,png,1.050,0.03,1,3,no,si,baja resolución
OYL260416331,Juego de 4 llantas 20 pulgadas Volkswagen – OYL260416331,oyl260416331-20-volkswagen,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-083_7e1c8216-b7f0-4222-a4ad-cc655087012c.png,190,181,png,1.050,0.03,1,3,si,si,baja resolución
OYL260416332,Juego de 4 llantas 21 pulgadas Mercedes-Benz – OYL260416332,oyl260416332-21-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-084_be6ab794-3f80-42ce-865d-bd84f8dccd5a.png,188,177,png,1.062,0.03,1,2,si,si,baja resolución
OYL260416333,Juego de 4 llantas 21 pulgadas Mercedes-Benz – OYL260416333,oyl260416333-21-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-084_e0b22c1d-f607-4b59-ad1f-58236adb2991.png,188,177,png,1.062,0.03,1,2,si,si,baja resolución
OYL260416334,Juego de 4 llantas 19 pulgadas Audi – OYL260416334,oyl260416334-19-audi,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-085_c2a69957-f6d4-49b3-ac34-b98cb9426bec.png,190,178,png,1.067,0.03,1,2,si,si,baja resolución
OYL260416335,Juego de 4 llantas 20 pulgadas Audi – OYL260416335,oyl260416335-20-audi,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-085_0c962c6c-b9c6-4e8b-a523-d8ff5624df93.png,190,178,png,1.067,0.03,1,2,si,si,baja resolución
OYL260416336,Juego de 4 llantas 20 pulgadas Audi – OYL260416336,oyl260416336-20-audi,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-086_90931297-7403-445e-8bb5-281c671d89cb.png,207,198,png,1.045,0.04,1,1,si,no,baja resolución
OYL260416337,Juego de 4 llantas 20 pulgadas BMW – OYL260416337,oyl260416337-20-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-087_7788a351-f643-4bd4-9018-f00e897186c6.png,175,167,png,1.048,0.03,1,2,si,si,baja resolución
OYL260416338,Juego de 4 llantas 20 pulgadas BMW – OYL260416338,oyl260416338-20-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-087_b4b6d171-985c-44b6-9dac-fb564f6a399d.png,175,167,png,1.048,0.03,1,2,si,si,baja resolución
OYL260416339,Juego de 4 llantas 19 pulgadas BMW – OYL260416339,oyl260416339-19-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-088_1f859be9-5bcc-4156-bbaa-ba1576582b94.png,202,191,png,1.058,0.04,1,4,no,si,baja resolución
OYL260416340,Juego de 4 llantas 19 pulgadas BMW – OYL260416340,oyl260416340-19-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-088_eaa319aa-ab41-4854-9372-2330ef913823.png,202,191,png,1.058,0.04,1,4,si,si,baja resolución
OYL260416341,Juego de 4 llantas 20 pulgadas BMW – OYL260416341,oyl260416341-20-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-088_af546899-5f0a-426b-bd9c-f5cc8212a866.png,202,191,png,1.058,0.04,1,4,si,si,baja resolución
OYL260416342,Juego de 4 llantas 20 pulgadas BMW – OYL260416342,oyl260416342-20-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-088_a60ee1dc-0a33-4be9-85c6-418ef1881613.png,202,191,png,1.058,0.04,1,4,si,si,baja resolución
OYL260416343,Juego de 4 llantas 19 pulgadas Mercedes-Benz – OYL260416343,oyl260416343-19-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-089_04f682b6-335f-4792-9eae-9f508338cd85.png,484,462,png,1.048,0.22,1,3,si,si,baja resolución
OYL260416344,Juego de 4 llantas 20 pulgadas Mercedes-Benz – OYL260416344,oyl260416344-20-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-089_372aec6a-5066-4974-a0eb-56dff7d186f4.png,484,462,png,1.048,0.22,1,3,si,si,baja resolución
OYL260416345,Juego de 4 llantas 20 pulgadas Mercedes-Benz – OYL260416345,oyl260416345-20-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-089_c06f8035-957b-4737-a1c2-c24304e0e4b3.png,484,462,png,1.048,0.22,1,3,si,si,baja resolución
OYL260416346,Juego de 4 llantas 18 pulgadas Mercedes-Benz – OYL260416346,oyl260416346-18-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-090_c21b32a6-2465-4525-a3a4-785f31fc37dc.png,198,189,png,1.048,0.04,1,1,si,no,baja resolución
OYL260416347,Juego de 4 llantas 19 pulgadas BMW – OYL260416347,oyl260416347-19-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-091_fbfe16f7-2e19-4781-a805-0c66fa758ded.png,198,186,png,1.065,0.04,1,1,no,no,baja resolución
OYL260416348,Juego de 4 llantas 19 pulgadas BMW – OYL260416348,oyl260416348-19-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-092_1c5647f4-36f0-4969-b4aa-ad99f02c2420.png,189,176,png,1.074,0.03,1,1,no,no,baja resolución
OYL260416349,Juego de 4 llantas 17 pulgadas Volkswagen – OYL260416349,oyl260416349-17-volkswagen,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-093_4ff42fdf-b2cb-4cdf-a741-2b12c12d6d48.png,168,155,png,1.084,0.03,1,1,no,no,baja resolución
OYL260416350,Juego de 4 llantas 19 pulgadas Audi – OYL260416350,oyl260416350-19-audi,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-094_490e3ef9-13a0-471f-885f-d6141ebcfaee.png,204,191,png,1.068,0.04,1,1,si,no,baja resolución
OYL260416351,Juego de 4 llantas 19 pulgadas Mercedes-Benz – OYL260416351,oyl260416351-19-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-095_5bbc7026-21b0-418a-8433-d5a1666900fe.png,172,180,png,0.956,0.03,1,3,si,si,baja resolución
OYL260416352,Juego de 4 llantas 20 pulgadas Mercedes-Benz – OYL260416352,oyl260416352-20-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-095_12627247-30a2-4f90-8f0f-a8ff72b183b4.png,172,180,png,0.956,0.03,1,3,si,si,baja resolución
OYL260416353,Juego de 4 llantas 20 pulgadas Mercedes-Benz – OYL260416353,oyl260416353-20-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-095_0f87873f-6258-4903-8778-3e4b039c1540.png,172,180,png,0.956,0.03,1,3,si,si,baja resolución
OYL260416354,Juego de 4 llantas 19 pulgadas Volkswagen – OYL260416354,oyl260416354-19-volkswagen,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-096_e6ac1081-2df7-448b-bd14-2b9f2c3b4237.png,168,160,png,1.050,0.03,1,1,si,no,baja resolución
OYL260416355,Juego de 4 llantas 19 pulgadas Volkswagen – OYL260416355,oyl260416355-19-volkswagen,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-097_dec31fcb-589f-41a4-8647-98d75d0def58.png,151,146,png,1.034,0.02,1,1,no,no,baja resolución
OYL260416356,Juego de 4 llantas 21 pulgadas Volkswagen – OYL260416356,oyl260416356-21-volkswagen,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-098_fdf54c4f-6c5b-4677-a1a7-589c2022373d.png,168,161,png,1.043,0.03,1,1,si,no,baja resolución
OYL260416357,Juego de 4 llantas 17 pulgadas Mercedes-Benz – OYL260416357,oyl260416357-17-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-099_8901d8be-f07e-47c2-aba3-89f5be488a1b.png,190,179,png,1.061,0.03,1,6,no,si,baja resolución
OYL260416358,Juego de 4 llantas 18 pulgadas Vehículos europeos – OYL260416358,oyl260416358-18-vehiculos-europeos,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-099_685ef311-0e61-4107-a547-b1b2f4dc2b80.png,190,179,png,1.061,0.03,1,6,si,si,baja resolución
OYL260416359,Juego de 4 llantas 18 pulgadas Mercedes-Benz – OYL260416359,oyl260416359-18-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-099_78dc0b5c-b158-43e7-b379-3a0cc644f15d.png,190,179,png,1.061,0.03,1,6,si,si,baja resolución
OYL260416360,Juego de 4 llantas 19 pulgadas Mercedes-Benz – OYL260416360,oyl260416360-19-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-099_5abfb296-fa81-4ffe-a4f6-92633c0ef045.png,190,179,png,1.061,0.03,1,6,si,si,baja resolución
OYL260416361,Juego de 4 llantas 19 pulgadas Mercedes-Benz – OYL260416361,oyl260416361-19-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-099_6e2cb9e8-c2c5-4bda-8c25-c08c3b328f22.png,190,179,png,1.061,0.03,1,6,si,si,baja resolución
OYL260416362,Juego de 4 llantas 20 pulgadas Mercedes-Benz – OYL260416362,oyl260416362-20-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-099_feb26817-ae3d-4c95-a05b-0a407747c9b0.png,190,179,png,1.061,0.03,1,6,si,si,baja resolución
OYL260416363,Juego de 4 llantas 19 pulgadas Audi – OYL260416363,oyl260416363-19-audi,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-100_4e5e7045-9570-4597-a917-5468704ab212.png,170,83,png,2.048,0.01,1,1,si,no,baja resolución
OYL260416364,Juego de 4 llantas 20 pulgadas Audi – OYL260416364,oyl260416364-20-audi,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-101_e0ab0ab5-58dd-42d1-b461-3eb70d2d8634.png,179,172,png,1.041,0.03,1,3,no,si,baja resolución
OYL260416365,Juego de 4 llantas 22 pulgadas Audi – OYL260416365,oyl260416365-22-audi,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-101_0e0a1ae3-58aa-4e29-94b8-1a095e611c00.png,179,172,png,1.041,0.03,1,3,si,si,baja resolución
OYL260416366,Juego de 4 llantas 22 pulgadas Audi – OYL260416366,oyl260416366-22-audi,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-101_1b2ae20a-73ac-4572-ba04-a0322bc83ea4.png,179,172,png,1.041,0.03,1,3,si,si,baja resolución
OYL260416367,Juego de 4 llantas 20 pulgadas Audi – OYL260416367,oyl260416367-20-audi,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-102_37e5e182-42db-44c5-883c-95f5db63d5f9.png,620,591,png,1.049,0.37,1,2,no,si,baja resolución
OYL260416368,Juego de 4 llantas 21 pulgadas Audi – OYL260416368,oyl260416368-21-audi,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-102_7139537f-929e-42e6-98bf-66293be75c68.png,620,591,png,1.049,0.37,1,2,si,si,baja resolución
OYL260416369,Juego de 4 llantas 20 pulgadas Audi – OYL260416369,oyl260416369-20-audi,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-103_49fcdc83-64a9-474a-ab58-275e8652c167.png,630,600,png,1.050,0.38,1,3,si,si,baja resolución
OYL260416370,Juego de 4 llantas 21 pulgadas Audi – OYL260416370,oyl260416370-21-audi,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-103_522c697f-040f-4adc-9b48-a34443061913.png,630,600,png,1.050,0.38,1,3,si,si,baja resolución
OYL260416371,Juego de 4 llantas 22 pulgadas Audi – OYL260416371,oyl260416371-22-audi,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-103_70bd181b-ad88-4922-91be-109e9cae385a.png,630,600,png,1.050,0.38,1,3,si,si,baja resolución
OYL260416372,Juego de 4 llantas 19 pulgadas Audi – OYL260416372,oyl260416372-19-audi,,0,0,,0,0.00,1,0,no,no,sin imagen
OYL260416373,Juego de 4 llantas 20 pulgadas Audi – OYL260416373,oyl260416373-20-audi,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-104_5ad24f6c-a7a3-4f0c-95a1-4022639911ee.png,176,39,png,4.513,0.01,1,5,si,si,baja resolución
